year,event_id,event_name,player_id,top20,model_p,model_p_rn,open_am,close_am,fair_open,fair_close,edge,ev,clv_pct
2024,19,THE CJ CUP Byron Nelson,16841,0,0.20551724137931,0.16918590545394,165,140,0.292560489709574,0.317953469682366,-0.123374584255634,-0.203568064021797,0.104166666666667
2024,19,THE CJ CUP Byron Nelson,17032,0,0.0746268656716418,0.0614343290865002,400,400,0.155057059546074,0.152617665447535,-0.093622730459574,-0.374490921838296,0
2024,19,THE CJ CUP Byron Nelson,17266,0,0.12396694214876,0.102052067325509,500,500,0.129214216288395,0.127181387872946,-0.0271621489628866,-0.135810744814433,0
2024,19,THE CJ CUP Byron Nelson,17365,1,0.274509803921569,0.225981963463283,180,180,0.276887606332275,0.272531545442028,-0.0509056428689923,-0.0916301571641861,0
2024,19,THE CJ CUP Byron Nelson,17381,0,0.20551724137931,0.16918590545394,650,650,0.103371373030716,0.101745110298357,0.0658145324232236,0.427794460750953,0
2024,19,THE CJ CUP Byron Nelson,17508,0,0.0746268656716418,0.0614343290865002,2000,1600,0.0369183475109701,0.0448875486610398,0.0245159815755302,0.490319631510603,0.235294117647059
2024,19,THE CJ CUP Byron Nelson,17536,0,0.214285714285714,0.176404287805522,450,450,0.140960963223704,0.138743332225032,0.0354433245818182,0.159494960618182,0
2024,19,THE CJ CUP Byron Nelson,17543,0,0.177966101694915,0.146505255974078,400,400,0.155057059546074,0.152617665447535,-0.00855180357199661,-0.0342072142879865,0
2024,19,THE CJ CUP Byron Nelson,17606,1,0.105504587155963,0.0868534872681622,350,400,0.17228562171786,0.152617665447535,-0.085432134449698,-0.299012470573943,-0.1
2024,19,THE CJ CUP Byron Nelson,17639,0,0.20551724137931,0.16918590545394,750,1000,0.0912100350271025,0.0693716661125161,0.0779758704268373,0.58481902820128,-0.227272727272727
2024,19,THE CJ CUP Byron Nelson,17723,0,0.177966101694915,0.146505255974078,360,300,0.168540282115298,0.190772081809419,-0.0220350261412204,-0.0793260941083936,0.15
2024,19,THE CJ CUP Byron Nelson,17780,1,0.20551724137931,0.16918590545394,360,330,0.168540282115298,0.177462401683181,0.000645623338641682,0.00232424401911006,0.069767441860465
2024,19,THE CJ CUP Byron Nelson,17881,0,0.20551724137931,0.16918590545394,320,360,0.18459173755485,0.165888766790799,-0.0154058321009105,-0.0492986627229136,-0.0869565217391304
2024,19,THE CJ CUP Byron Nelson,18190,0,0.0846153846153846,0.0696570777488472,900,1400,0.0775285297730371,0.0508725551491785,-0.00787145202418996,-0.0708430682177096,-0.333333333333333
2024,19,THE CJ CUP Byron Nelson,18474,1,0.0579710144927536,0.0477228991164697,500,500,0.129214216288395,0.127181387872946,-0.0814913171719255,-0.407456585859627,0
2024,19,THE CJ CUP Byron Nelson,18536,0,0.0579710144927536,0.0477228991164697,1400,1400,0.0516856865153581,0.0508725551491785,-0.00396278739888835,-0.0554790235844369,0
2024,19,THE CJ CUP Byron Nelson,18554,1,0.20551724137931,0.16918590545394,250,250,0.22151008506582,0.218025236353622,-0.0523241796118806,-0.130810449029701,0
2024,19,THE CJ CUP Byron Nelson,18579,1,0.274509803921569,0.225981963463283,1400,1200,0.0516856865153581,0.0586991020952059,0.174296276947925,2.44014787727095,0.153846153846154
2024,19,THE CJ CUP Byron Nelson,18634,0,0.274509803921569,0.225981963463283,240,225,0.228025087567756,0.234796408380824,-0.00204312410447308,-0.00490349785073538,0.0461538461538462
2024,19,THE CJ CUP Byron Nelson,18635,0,0.12396694214876,0.102052067325509,850,750,0.0816089787084601,0.0897750973220797,0.0204430886170485,0.173766253244912,0.117647058823529
2024,19,THE CJ CUP Byron Nelson,19208,0,0.274509803921569,0.225981963463283,900,800,0.0775285297730371,0.0847875919152975,0.148453433690246,1.33608090321221,0.111111111111111
2024,19,THE CJ CUP Byron Nelson,19364,0,0.20551724137931,0.16918590545394,1200,1200,0.0596373305946439,0.0586991020952059,0.109548574859296,1.31458289831155,0
2024,19,THE CJ CUP Byron Nelson,19396,1,0.0846153846153846,0.0696570777488472,360,300,0.168540282115298,0.190772081809419,-0.0988832043664509,-0.355979535719223,0.15
2024,19,THE CJ CUP Byron Nelson,19477,1,0.430555555555556,0.35444194864628,250,190,0.22151008506582,0.263133905944027,0.13293186358046,0.33232965895115,0.206896551724138
2024,19,THE CJ CUP Byron Nelson,19620,0,0.0846153846153846,0.0696570777488472,3000,5000,0.0250092031525926,0.0149625162203466,0.0446478745962546,1.33943623788764,-0.392156862745098
2024,19,THE CJ CUP Byron Nelson,19681,1,0.0746268656716418,0.0614343290865002,700,800,0.0969106622162964,0.0847875919152975,-0.0354763331297962,-0.248334331908573,-0.111111111111111
2024,19,THE CJ CUP Byron Nelson,19738,0,0.105504587155963,0.0868534872681622,700,800,0.0969106622162964,0.0847875919152975,-0.0100571749481342,-0.0704002246369392,-0.111111111111111
2024,19,THE CJ CUP Byron Nelson,19840,0,0.0746268656716418,0.0614343290865002,500,450,0.129214216288395,0.138743332225032,-0.067779887201895,-0.338899436009475,0.0909090909090908
2024,19,THE CJ CUP Byron Nelson,19865,0,0.0645161290322581,0.053110968371555,500,450,0.129214216288395,0.138743332225032,-0.0761032479168402,-0.380516239584201,0.0909090909090908
2024,19,THE CJ CUP Byron Nelson,19872,0,0.12396694214876,0.102052067325509,600,400,0.11075504253291,0.152617665447535,-0.00870297520740154,-0.0522178512444093,0.4
2024,19,THE CJ CUP Byron Nelson,19948,0,0.0645161290322581,0.053110968371555,2500,2500,0.029818665297322,0.029349551047603,0.0232923030742331,0.582307576855826,0
2024,19,THE CJ CUP Byron Nelson,20353,0,0.0846153846153846,0.0696570777488472,1100,1100,0.0646071081441976,0.0635906939364731,0.00504996960464957,0.0555496656511452,0
2024,19,THE CJ CUP Byron Nelson,20519,0,0.274509803921569,0.225981963463283,800,900,0.0861428108589301,0.0763088327237677,0.139839152604353,1.11871322083482,-0.1
2024,19,THE CJ CUP Byron Nelson,20706,1,0.0746268656716418,0.0614343290865002,400,450,0.155057059546074,0.138743332225032,-0.093622730459574,-0.374490921838296,-0.0909090909090909
2024,19,THE CJ CUP Byron Nelson,20722,0,0.105504587155963,0.0868534872681622,400,360,0.155057059546074,0.165888766790799,-0.068203572277912,-0.272814289111648,0.0869565217391306
2024,19,THE CJ CUP Byron Nelson,21236,0,0.105504587155963,0.0868534872681622,800,750,0.0861428108589301,0.0897750973220797,0.0007106764092321,0.0056854112738568,0.0588235294117647
2024,19,THE CJ CUP Byron Nelson,21688,1,0.274509803921569,0.225981963463283,450,360,0.140960963223704,0.165888766790799,0.0850210002395793,0.382594501078107,0.195652173913044
2024,19,THE CJ CUP Byron Nelson,21995,0,0.340425531914894,0.280245109705227,600,550,0.11075504253291,0.117398204190412,0.169490067172316,1.0169404030339,0.0769230769230769
2024,19,THE CJ CUP Byron Nelson,22002,0,0.0645161290322581,0.053110968371555,1000,1100,0.0704804816118519,0.0635906939364731,-0.0173695132402969,-0.173695132402969,-0.0833333333333334
2024,19,THE CJ CUP Byron Nelson,22050,0,0.0846153846153846,0.0696570777488472,600,550,0.11075504253291,0.117398204190412,-0.041097964784063,-0.246587788704378,0.0769230769230769
2024,19,THE CJ CUP Byron Nelson,22535,0,0.0579710144927536,0.0477228991164697,450,500,0.140960963223704,0.127181387872946,-0.0932380641072341,-0.419571288482554,-0.0833333333333334
2024,19,THE CJ CUP Byron Nelson,22760,1,0.105504587155963,0.0868534872681622,400,360,0.155057059546074,0.165888766790799,-0.068203572277912,-0.272814289111648,0.0869565217391306
2024,19,THE CJ CUP Byron Nelson,22833,0,0.0746268656716418,0.0614343290865002,650,800,0.103371373030716,0.0847875919152975,-0.041937043944216,-0.272590785637404,-0.166666666666667
2024,19,THE CJ CUP Byron Nelson,22904,0,0.0746268656716418,0.0614343290865002,2500,3500,0.029818665297322,0.0211968979788244,0.0316156637891782,0.790391594729456,-0.277777777777778
2024,19,THE CJ CUP Byron Nelson,22985,0,0.105504587155963,0.0868534872681622,750,700,0.0912100350271025,0.0953860409047097,-0.00435654775894026,-0.032674108192052,0.0625
2024,19,THE CJ CUP Byron Nelson,23048,0,0.20551724137931,0.16918590545394,450,450,0.140960963223704,0.138743332225032,0.0282249422302359,0.127012240036061,0
2024,19,THE CJ CUP Byron Nelson,23323,0,0.0746268656716418,0.0614343290865002,400,500,0.155057059546074,0.127181387872946,-0.093622730459574,-0.374490921838296,-0.166666666666667
2024,19,THE CJ CUP Byron Nelson,23465,0,0.274509803921569,0.225981963463283,400,450,0.155057059546074,0.138743332225032,0.0709249039172089,0.283699615668836,-0.0909090909090909
2024,19,THE CJ CUP Byron Nelson,23475,0,0.20551724137931,0.16918590545394,360,360,0.168540282115298,0.165888766790799,0.000645623338641682,0.00232424401911006,0
2024,19,THE CJ CUP Byron Nelson,23482,0,0.114285714285714,0.0940822868296117,360,360,0.168540282115298,0.165888766790799,-0.0744579952856863,-0.268048783028471,0
2024,19,THE CJ CUP Byron Nelson,23504,0,0.0746268656716418,0.0614343290865002,600,700,0.11075504253291,0.0953860409047097,-0.04932071344641,-0.29592428067846,-0.125
2024,19,THE CJ CUP Byron Nelson,23505,0,0.0746268656716418,0.0614343290865002,1200,1000,0.0596373305946439,0.0693716661125161,0.00179699849185627,0.0215639819022753,0.181818181818182
2024,19,THE CJ CUP Byron Nelson,23542,0,0.0645161290322581,0.053110968371555,400,600,0.155057059546074,0.109012618176811,-0.101946091174519,-0.407784364698077,-0.285714285714286
2024,19,THE CJ CUP Byron Nelson,23622,0,0.0846153846153846,0.0696570777488472,2000,2000,0.0369183475109701,0.0363375393922703,0.0327387302378771,0.654774604757542,0
2024,19,THE CJ CUP Byron Nelson,23656,0,0.0746268656716418,0.0614343290865002,650,650,0.103371373030716,0.101745110298357,-0.041937043944216,-0.272590785637404,0
2024,19,THE CJ CUP Byron Nelson,23816,0,0.105504587155963,0.0868534872681622,400,500,0.155057059546074,0.127181387872946,-0.068203572277912,-0.272814289111648,-0.166666666666667
2024,19,THE CJ CUP Byron Nelson,24342,0,0.177966101694915,0.146505255974078,400,400,0.155057059546074,0.152617665447535,-0.00855180357199661,-0.0342072142879865,0
2024,19,THE CJ CUP Byron Nelson,24354,0,0.0645161290322581,0.053110968371555,1100,1200,0.0646071081441976,0.0586991020952059,-0.0114961397726426,-0.126457537499068,-0.0769230769230769
2024,19,THE CJ CUP Byron Nelson,24550,0,0.274509803921569,0.225981963463283,300,300,0.193821324432593,0.190772081809419,0.0321606390306904,0.0964819170920711,0
2024,19,THE CJ CUP Byron Nelson,24766,0,0.20551724137931,0.16918590545394,165,150,0.292560489709574,0.305235330895071,-0.123374584255634,-0.203568064021797,0.0600000000000001
2024,19,THE CJ CUP Byron Nelson,24968,1,0.274509803921569,0.225981963463283,300,280,0.193821324432593,0.200812717694126,0.0321606390306904,0.0964819170920711,0.0526315789473684
2024,19,THE CJ CUP Byron Nelson,25002,0,0.20551724137931,0.16918590545394,600,550,0.11075504253291,0.117398204190412,0.0584308629210296,0.350585177526178,0.0769230769230769
2024,19,THE CJ CUP Byron Nelson,25094,0,0.105504587155963,0.0868534872681622,700,850,0.0969106622162964,0.0803250870776502,-0.0100571749481342,-0.0704002246369392,-0.157894736842105
2024,19,THE CJ CUP Byron Nelson,25213,0,0.274509803921569,0.225981963463283,700,650,0.0969106622162964,0.101745110298357,0.129071301246987,0.903499108728907,0.0666666666666667
2024,19,THE CJ CUP Byron Nelson,25363,0,0.242718446601942,0.199810681980365,1200,1200,0.0596373305946439,0.0586991020952059,0.140173351385721,1.68208021662865,0
2024,19,THE CJ CUP Byron Nelson,25442,0,0.105504587155963,0.0868534872681622,350,350,0.17228562171786,0.169575183830595,-0.085432134449698,-0.299012470573943,0
2024,19,THE CJ CUP Byron Nelson,25569,0,0.127906976744186,0.105295582643606,360,300,0.168540282115298,0.190772081809419,-0.0632446994716919,-0.227680918098091,0.15
2024,19,THE CJ CUP Byron Nelson,25771,0,0.0746268656716418,0.0614343290865002,850,900,0.0816089787084601,0.0763088327237677,-0.0201746496219599,-0.171484521786659,-0.05
2024,19,THE CJ CUP Byron Nelson,25908,0,0.105504587155963,0.0868534872681622,700,500,0.0969106622162964,0.127181387872946,-0.0100571749481342,-0.0704002246369392,0.333333333333333
2024,19,THE CJ CUP Byron Nelson,27164,0,0.114285714285714,0.0940822868296117,450,450,0.140960963223704,0.138743332225032,-0.0468786763940921,-0.210954043773415,0
2024,19,THE CJ CUP Byron Nelson,27194,0,0.12396694214876,0.102052067325509,650,600,0.103371373030716,0.109012618176811,-0.00131930570520754,-0.008575487083849,0.0714285714285714
2024,19,THE CJ CUP Byron Nelson,27364,0,0.177966101694915,0.146505255974078,280,275,0.20402244677115,0.203490220596714,-0.0575171907970727,-0.161048134231803,0.0133333333333332
2024,19,THE CJ CUP Byron Nelson,27600,0,0.430555555555556,0.35444194864628,360,280,0.168540282115298,0.200812717694126,0.185901666530982,0.669245999511536,0.210526315789474
2024,19,THE CJ CUP Byron Nelson,27774,0,0.105504587155963,0.0868534872681622,450,650,0.140960963223704,0.101745110298357,-0.0541074759555416,-0.243483641799937,-0.266666666666667
2024,19,THE CJ CUP Byron Nelson,27780,0,0.214285714285714,0.176404287805522,1000,900,0.0704804816118519,0.0763088327237677,0.10592380619367,1.0592380619367,0.1
2024,19,THE CJ CUP Byron Nelson,27870,0,0.0746268656716418,0.0614343290865002,450,400,0.140960963223704,0.152617665447535,-0.0795266341372037,-0.357869853617416,0.1
2024,19,THE CJ CUP Byron Nelson,27996,0,0.105504587155963,0.0868534872681622,1600,650,0.0456050175135512,0.101745110298357,0.041248469754611,0.659975516073776,1.26666666666667
2024,19,THE CJ CUP Byron Nelson,28159,0,0.177966101694915,0.146505255974078,650,550,0.103371373030716,0.117398204190412,0.0431338829433615,0.28037023913185,0.153846153846154
2024,19,THE CJ CUP Byron Nelson,28270,0,0.20551724137931,0.16918590545394,450,550,0.140960963223704,0.117398204190412,0.0282249422302359,0.127012240036061,-0.153846153846154
2024,19,THE CJ CUP Byron Nelson,28309,0,0.0645161290322581,0.053110968371555,900,1000,0.0775285297730371,0.0693716661125161,-0.0244175614014821,-0.219758052613339,-0.0909090909090909
2024,19,THE CJ CUP Byron Nelson,28469,0,0.20551724137931,0.16918590545394,750,700,0.0912100350271025,0.0953860409047097,0.0779758704268373,0.58481902820128,0.0625
2024,19,THE CJ CUP Byron Nelson,29348,0,0.0746268656716418,0.0614343290865002,7500,4500,0.0102011223385575,0.0165888766790799,0.0512332067479427,3.8424905060957,0.652173913043478
2024,19,THE CJ CUP Byron Nelson,29433,0,0.242718446601942,0.199810681980365,450,450,0.140960963223704,0.138743332225032,0.0588497187566609,0.264823734404974,0
2025,19,THE CJ CUP Byron Nelson,5768,0,0.283975659229209,0.207883323906495,400,450,0.153146354119621,0.138399688861805,0.0547369697868742,0.218947879147497,-0.0909090909090909
2025,19,THE CJ CUP Byron Nelson,6169,0,0.166666666666667,0.122007712721312,320,350,0.182317088237644,0.169155175275539,-0.060309375516332,-0.192990001652262,-0.0666666666666667
2025,19,THE CJ CUP Byron Nelson,6252,0,0.032967032967033,0.0241333937250947,1600,1800,0.0450430453293003,0.0400630678284172,-0.0209096516042056,-0.33455442566729,-0.105263157894737
2025,19,THE CJ CUP Byron Nelson,6986,0,0.214041095890411,0.156687987227713,450,400,0.139223958290565,0.152239657747986,0.0174640289371479,0.0785881302171653,0.1
2025,19,THE CJ CUP Byron Nelson,7305,0,0.06875,0.0503281814975413,3000,4000,0.0247010248580034,0.018565811920486,0.0256271566395379,0.768814699186136,-0.24390243902439
2025,19,THE CJ CUP Byron Nelson,7655,0,0.214041095890411,0.156687987227713,1100,1000,0.0638109808831755,0.0691998444309025,0.092877006344537,1.02164706978991,0.0909090909090908
2025,19,THE CJ CUP Byron Nelson,7820,0,0.032967032967033,0.0241333937250947,2200,2000,0.0332926856781785,0.0362475375590442,-0.0091592919530838,-0.201504422967844,0.0952380952380953
2025,19,THE CJ CUP Byron Nelson,7881,0,0.032967032967033,0.0241333937250947,4500,5000,0.0166463428390893,0.0149254566419594,0.00748705088600546,0.336917289870246,-0.0980392156862745
2025,19,THE CJ CUP Byron Nelson,7955,0,0.075,0.0549034707245905,3000,3000,0.0247010248580034,0.0245547835077396,0.0302024458665871,0.906073375997612,0
2025,19,THE CJ CUP Byron Nelson,7960,0,0.214041095890411,0.156687987227713,600,600,0.109390252942586,0.108742612677133,0.047297734285126,0.283786405710756,0
2025,19,THE CJ CUP Byron Nelson,7961,0,0.0849315068493151,0.0621737933319563,1600,1200,0.0450430453293003,0.058553714518456,0.017130748002656,0.274091968042496,0.307692307692308
2025,19,THE CJ CUP Byron Nelson,9171,0,0.0882352941176471,0.0645923184995182,1400,1400,0.0510487847065404,0.0507465525826618,0.0135435337929778,0.189609473101689,0
2025,19,THE CJ CUP Byron Nelson,9586,0,0.06875,0.0503281814975413,900,1100,0.0765731770598106,0.0634331907283273,-0.0262449955622693,-0.236204960060424,-0.166666666666667
2025,19,THE CJ CUP Byron Nelson,10104,0,0.214041095890411,0.156687987227713,250,280,0.218780505885173,0.200315339142086,-0.0620925186574605,-0.155231296643651,-0.0789473684210526
2025,19,THE CJ CUP Byron Nelson,10873,0,0.214041095890411,0.156687987227713,1100,1100,0.0638109808831755,0.0634331907283273,0.092877006344537,1.02164706978991,0
2025,19,THE CJ CUP Byron Nelson,10943,0,0.166666666666667,0.122007712721312,700,700,0.0957164713247632,0.0951497860924909,0.0262912413965489,0.184038689775843,0
2025,19,THE CJ CUP Byron Nelson,11049,0,0.184557438794727,0.135104585838289,550,650,0.117804887784324,0.101493105165324,0.0172996980539652,0.0951483392968088,-0.133333333333333
2025,19,THE CJ CUP Byron Nelson,11328,0,0.111764705882353,0.0818169367660564,3500,2800,0.0212703269610585,0.0262482168531009,0.0605466098049979,2.11913134317493,0.241379310344828
2025,19,THE CJ CUP Byron Nelson,11441,0,0.06875,0.0503281814975413,7000,9000,0.0107849545154663,0.00836481635977942,0.039543226982075,2.76802588874525,-0.21978021978022
2025,19,THE CJ CUP Byron Nelson,11451,0,0.184557438794727,0.135104585838289,650,700,0.102097569413081,0.0951497860924909,0.0330070164252084,0.214545606763855,-0.0625
2025,19,THE CJ CUP Byron Nelson,11460,0,0.184557438794727,0.135104585838289,800,750,0.0850813078442339,0.0895527398517562,0.0500232779940552,0.400186223952442,0.0588235294117647
2025,19,THE CJ CUP Byron Nelson,11657,0,0.283975659229209,0.207883323906495,400,320,0.153146354119621,0.181237687795221,0.0547369697868742,0.218947879147497,0.19047619047619
2025,19,THE CJ CUP Byron Nelson,11889,0,0.184557438794727,0.135104585838289,360,400,0.166463428390892,0.152239657747986,-0.0313588425526033,-0.112891833189372,-0.0800000000000001
2025,19,THE CJ CUP Byron Nelson,12426,0,0.075,0.0549034707245905,2200,2200,0.0332926856781785,0.0330955777713012,0.021610785046412,0.475437271021063,0
2025,19,THE CJ CUP Byron Nelson,12808,0,0.214041095890411,0.156687987227713,450,450,0.139223958290565,0.138399688861805,0.0174640289371479,0.0785881302171653,0
2025,19,THE CJ CUP Byron Nelson,12909,0,0.06875,0.0503281814975413,1800,1800,0.0403016721367424,0.0400630678284172,0.0100265093607989,0.18047716849438,0
2025,19,THE CJ CUP Byron Nelson,13127,0,0.184557438794727,0.135104585838289,800,900,0.0850813078442339,0.0761198288739928,0.0500232779940552,0.400186223952442,-0.1
2025,19,THE CJ CUP Byron Nelson,13412,0,0.283975659229209,0.207883323906495,260,275,0.212703269610585,0.202986210330647,-0.00481994570408956,-0.0125318588306328,-0.0399999999999999
2025,19,THE CJ CUP Byron Nelson,13470,0,0.09375,0.0686293384057381,1000,900,0.0696119791452823,0.0761198288739928,-0.000982640739544252,-0.00982640739544252,0.1
2025,19,THE CJ CUP Byron Nelson,13508,1,0.214041095890411,0.156687987227713,500,450,0.127621961766351,0.138399688861805,0.0290660254613616,0.145330127306808,0.0909090909090908
2025,19,THE CJ CUP Byron Nelson,13997,0,0.184557438794727,0.135104585838289,500,450,0.127621961766351,0.138399688861805,0.00748262407193825,0.0374131203596913,0.0909090909090908
2025,19,THE CJ CUP Byron Nelson,14007,0,0.184557438794727,0.135104585838289,700,750,0.0957164713247632,0.0895527398517562,0.039388114513526,0.275716801594682,-0.0588235294117647
2025,19,THE CJ CUP Byron Nelson,14140,0,0.184557438794727,0.135104585838289,1100,1000,0.0638109808831755,0.0691998444309025,0.0712936049551137,0.784229654506251,0.0909090909090908
2025,19,THE CJ CUP Byron Nelson,14264,0,0.06875,0.0503281814975413,7500,7500,0.0100754180341856,0.0100157669571043,0.0402527634633557,3.01895725975167,0
2025,19,THE CJ CUP Byron Nelson,14459,0,0.52,0.380664063690494,135,130,0.325843306637492,0.330955777713012,0.0548207570530022,0.0740080220215529,0.0217391304347827
2025,19,THE CJ CUP Byron Nelson,14509,0,0.166666666666667,0.122007712721312,360,360,0.166463428390892,0.165477888856506,-0.0444557156695804,-0.160040576410489,0
2025,19,THE CJ CUP Byron Nelson,14609,1,0.295081967213115,0.216013655309864,140,140,0.319054904415877,0.317165953641637,-0.103041249106013,-0.144257748748418,0
2025,19,THE CJ CUP Byron Nelson,14636,1,0.283975659229209,0.207883323906495,105,100,0.373527692974686,0.380599144369964,-0.16564436906819,-0.1739265875216,0.0249999999999999
2025,19,THE CJ CUP Byron Nelson,14698,0,0.214285714285714,0.156867059213116,550,550,0.117804887784324,0.117107429036912,0.0390621714287917,0.214841942858354,0
2025,19,THE CJ CUP Byron Nelson,14704,1,0.283975659229209,0.207883323906495,450,450,0.139223958290565,0.138399688861805,0.0686593656159307,0.308967145271688,0
2025,19,THE CJ CUP Byron Nelson,14926,0,0.06875,0.0503281814975413,1600,1800,0.0450430453293003,0.0400630678284172,0.00528513616824094,0.084562178691855,-0.105263157894737
2025,19,THE CJ CUP Byron Nelson,14967,0,0.032967032967033,0.0241333937250947,1200,1600,0.058902443892162,0.0447763699258781,-0.0347690501670673,-0.417228602004807,-0.235294117647059
2025,19,THE CJ CUP Byron Nelson,15004,0,0.283975659229209,0.207883323906495,350,330,0.170162615688468,0.177022857846495,0.0377207082180274,0.132022478763096,0.0465116279069768
2025,19,THE CJ CUP Byron Nelson,15239,0,0.06875,0.0503281814975413,2000,1800,0.0364634176475288,0.0400630678284172,0.0138647638500124,0.277295277000249,0.105263157894737
2025,19,THE CJ CUP Byron Nelson,15330,0,0.214041095890411,0.156687987227713,800,800,0.0850813078442339,0.0845775876377697,0.0716066793834786,0.572853435067828,0
2025,19,THE CJ CUP Byron Nelson,15470,0,0.184557438794727,0.135104585838289,360,400,0.166463428390892,0.152239657747986,-0.0313588425526033,-0.112891833189372,-0.0800000000000001
2025,19,THE CJ CUP Byron Nelson,15556,0,0.283975659229209,0.207883323906495,200,190,0.255243923532702,0.26248216853101,-0.0473605996262065,-0.094721199252413,0.0344827586206897
2025,19,THE CJ CUP Byron Nelson,15651,0,0.184557438794727,0.135104585838289,700,650,0.0957164713247632,0.101493105165324,0.039388114513526,0.275716801594682,0.0666666666666667
2025,19,THE CJ CUP Byron Nelson,15676,0,0.142857142857143,0.10457803947541,330,350,0.178077155953048,0.169155175275539,-0.0734991164776374,-0.242547084376203,-0.0444444444444445
2025,19,THE CJ CUP Byron Nelson,15980,0,0.075,0.0549034707245905,1400,1000,0.0510487847065404,0.0691998444309025,0.00385468601805009,0.0539656042527013,0.363636363636364
2025,19,THE CJ CUP Byron Nelson,16283,1,0.214041095890411,0.156687987227713,300,320,0.191432942649526,0.181237687795221,-0.0347449554218139,-0.104234866265442,-0.0476190476190477
2025,19,THE CJ CUP Byron Nelson,16333,1,0.0849315068493151,0.0621737933319563,500,500,0.127621961766351,0.126866381456655,-0.0654481684343946,-0.327240842171973,0
2025,19,THE CJ CUP Byron Nelson,16341,0,0.214041095890411,0.156687987227713,1400,1600,0.0510487847065404,0.0447763699258781,0.105639202521172,1.47894883529641,-0.117647058823529
2025,19,THE CJ CUP Byron Nelson,16394,0,0.214041095890411,0.156687987227713,190,175,0.264045438137278,0.27679937772361,-0.107357450909565,-0.203979156728174,0.0545454545454545
2025,19,THE CJ CUP Byron Nelson,16395,0,0.0882352941176471,0.0645923184995182,700,650,0.0957164713247632,0.101493105165324,-0.031124152825245,-0.217869069776715,0.0666666666666667
2025,19,THE CJ CUP Byron Nelson,16433,0,0.184557438794727,0.135104585838289,800,900,0.0850813078442339,0.0761198288739928,0.0500232779940552,0.400186223952442,-0.1
2025,19,THE CJ CUP Byron Nelson,16715,0,0.214041095890411,0.156687987227713,400,360,0.153146354119621,0.165477888856506,0.00354163310809139,0.0141665324323655,0.0869565217391306
2025,19,THE CJ CUP Byron Nelson,17032,0,0.214041095890411,0.156687987227713,330,320,0.178077155953048,0.181237687795221,-0.0213891687253353,-0.0705842567936065,0.0238095238095237
2025,19,THE CJ CUP Byron Nelson,17297,0,0.0849315068493151,0.0621737933319563,1600,1800,0.0450430453293003,0.0400630678284172,0.017130748002656,0.274091968042496,-0.105263157894737
2025,19,THE CJ CUP Byron Nelson,17381,0,0.283975659229209,0.207883323906495,850,800,0.0806033442734848,0.0845775876377697,0.127279979633011,1.08187982688059,0.0555555555555556
2025,19,THE CJ CUP Byron Nelson,17422,0,0.032967032967033,0.0241333937250947,2000,2500,0.0364634176475288,0.029276857259228,-0.0123300239224341,-0.246600478448683,-0.192307692307692
2025,19,THE CJ CUP Byron Nelson,17488,0,0.214041095890411,0.156687987227713,115,125,0.356154311906096,0.338310350551079,-0.199466324678383,-0.229386273380141,-0.0444444444444445
2025,19,THE CJ CUP Byron Nelson,17550,1,0.214285714285714,0.156867059213116,550,500,0.117804887784324,0.126866381456655,0.0390621714287917,0.214841942858354,0.0833333333333333
2025,19,THE CJ CUP Byron Nelson,17639,0,0.111764705882353,0.0818169367660564,900,900,0.0765731770598106,0.0761198288739928,0.00524375970624583,0.0471938373562124,0
2025,19,THE CJ CUP Byron Nelson,17723,0,0.27710843373494,0.202856197054712,400,400,0.153146354119621,0.152239657747986,0.0497098429350907,0.198839371740363,0
2025,19,THE CJ CUP Byron Nelson,17780,0,0.529411764705882,0.387553910997109,135,150,0.325843306637492,0.304479315495971,0.0617106043596174,0.0833093158854835,-0.06
2025,19,THE CJ CUP Byron Nelson,17786,0,0.184557438794727,0.135104585838289,360,350,0.166463428390892,0.169155175275539,-0.0313588425526033,-0.112891833189372,0.0222222222222221
2025,19,THE CJ CUP Byron Nelson,17881,0,0.214041095890411,0.156687987227713,260,280,0.212703269610585,0.200315339142086,-0.0560152823828724,-0.145639734195468,-0.0526315789473684
2025,19,THE CJ CUP Byron Nelson,18417,1,0.7,0.512432393429511,-500,-550,0.638109808831755,0.644090859703016,-0.125677415402244,-0.0251354830804487,0.0153846153846153
2025,19,THE CJ CUP Byron Nelson,18424,1,0.142857142857143,0.10457803947541,450,450,0.139223958290565,0.138399688861805,-0.0346459188151542,-0.155906634668194,0
2025,19,THE CJ CUP Byron Nelson,18474,0,0.283975659229209,0.207883323906495,280,260,0.201508360683712,0.211443969094424,0.00637496322278336,0.0178498970237934,0.0555555555555556
2025,19,THE CJ CUP Byron Nelson,18628,0,0.142857142857143,0.10457803947541,600,550,0.109390252942586,0.117107429036912,-0.0048122134671761,-0.0288732808030566,0.0769230769230769
2025,19,THE CJ CUP Byron Nelson,18761,0,0.184557438794727,0.135104585838289,500,500,0.127621961766351,0.126866381456655,0.00748262407193825,0.0374131203596913,0
2025,19,THE CJ CUP Byron Nelson,18770,1,0.142857142857143,0.10457803947541,600,550,0.109390252942586,0.117107429036912,-0.0048122134671761,-0.0288732808030566,0.0769230769230769
2025,19,THE CJ CUP Byron Nelson,19190,0,0.075,0.0549034707245905,650,600,0.102097569413081,0.108742612677133,-0.0471940986884903,-0.306761641475187,0.0714285714285714
