date,event,tour,player_id,player_name,dg_own
2026-08-26,TOUR Championship,pga,11889,"Fox, Ryan",9.31
2026-08-26,TOUR Championship,pga,18417,"Scheffler, Scottie",32.02
2026-08-26,TOUR Championship,pga,10091,"McIlroy, Rory",27.47
2026-08-26,TOUR Championship,pga,19895,"Schauffele, Xander",30.55
2026-08-26,TOUR Championship,pga,23950,"Aberg, Ludvig",19.95
2026-08-26,TOUR Championship,pga,23604,"Clark, Wyndham",24.91
2026-08-26,TOUR Championship,pga,19483,"Burns, Sam",28.35
2026-08-26,TOUR Championship,pga,12294,"Fleetwood, Tommy",24.09
2026-08-26,TOUR Championship,pga,15466,"Cantlay, Patrick",30.83
2026-08-26,TOUR Championship,pga,26651,"Young, Cameron",20.31
2026-08-26,TOUR Championship,pga,22085,"Morikawa, Collin",30.17
2026-08-26,TOUR Championship,pga,27774,"Gotterup, Chris",23.02
2026-08-26,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.13
2026-08-26,TOUR Championship,pga,14609,"Kim, Si Woo",21.1
2026-08-26,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.42
2026-08-26,TOUR Championship,pga,14578,"Henley, Russell",27.16
2026-08-26,TOUR Championship,pga,29767,"Gerard, Ryan",13.81
2026-08-26,TOUR Championship,pga,18841,"Hovland, Viktor",24.13
2026-08-26,TOUR Championship,pga,17536,"Spaun, J.J.",13.01
2026-08-26,TOUR Championship,pga,23323,"MacIntyre, Robert",14.31
2026-08-26,TOUR Championship,pga,29433,"Bridgeman, Jacob",14
2026-08-26,TOUR Championship,pga,6093,"Rose, Justin",16.87
2026-08-26,TOUR Championship,pga,24766,"Kim, Tom",16.96
2026-08-26,TOUR Championship,pga,16841,"Lee, Min Woo",10.63
2026-08-26,TOUR Championship,pga,12577,"Woodland, Gary",17.18
2026-08-26,TOUR Championship,pga,6430,"Scott, Adam",19.2
2026-08-26,TOUR Championship,pga,21407,"Reitan, Kristoffer",9.97
2026-08-26,TOUR Championship,pga,18474,"Smalley, Alex",14.17
2026-08-26,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.47
2026-08-26,TOUR Championship,pga,26096,"Bhatia, Akshay",13.1
2026-08-26,TOUR Championship,pga,11889,"Fox, Ryan",9.72
2026-08-27,TOUR Championship,pga,18417,"Scheffler, Scottie",31.45
2026-08-27,TOUR Championship,pga,10091,"McIlroy, Rory",27.02
2026-08-27,TOUR Championship,pga,19895,"Schauffele, Xander",30.12
2026-08-27,TOUR Championship,pga,23950,"Aberg, Ludvig",19.66
2026-08-27,TOUR Championship,pga,23604,"Clark, Wyndham",24.32
2026-08-27,TOUR Championship,pga,19483,"Burns, Sam",28.67
2026-08-27,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.48
2026-08-27,TOUR Championship,pga,15466,"Cantlay, Patrick",30.73
2026-08-27,TOUR Championship,pga,26651,"Young, Cameron",20.48
2026-08-27,TOUR Championship,pga,22085,"Morikawa, Collin",30
2026-08-27,TOUR Championship,pga,27774,"Gotterup, Chris",23.26
2026-08-27,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.01
2026-08-27,TOUR Championship,pga,14609,"Kim, Si Woo",21.57
2026-08-27,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.43
2026-08-27,TOUR Championship,pga,14578,"Henley, Russell",27.34
2026-08-27,TOUR Championship,pga,29767,"Gerard, Ryan",13.76
2026-08-27,TOUR Championship,pga,18841,"Hovland, Viktor",24.3
2026-08-27,TOUR Championship,pga,17536,"Spaun, J.J.",13.48
2026-08-27,TOUR Championship,pga,23323,"MacIntyre, Robert",14.46
2026-08-27,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.26
2026-08-27,TOUR Championship,pga,6093,"Rose, Justin",17.02
2026-08-27,TOUR Championship,pga,24766,"Kim, Tom",17.24
2026-08-27,TOUR Championship,pga,16841,"Lee, Min Woo",10.7
2026-08-27,TOUR Championship,pga,12577,"Woodland, Gary",17.06
2026-08-27,TOUR Championship,pga,6430,"Scott, Adam",18.76
2026-08-27,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.14
2026-08-27,TOUR Championship,pga,18474,"Smalley, Alex",14.18
2026-08-27,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.66
2026-08-27,TOUR Championship,pga,26096,"Bhatia, Akshay",13.53
2026-08-27,TOUR Championship,pga,11889,"Fox, Ryan",9.92
2026-08-27,TOUR Championship,pga,18417,"Scheffler, Scottie",31.45
2026-08-27,TOUR Championship,pga,10091,"McIlroy, Rory",27.02
2026-08-27,TOUR Championship,pga,19895,"Schauffele, Xander",30.12
2026-08-27,TOUR Championship,pga,23950,"Aberg, Ludvig",19.66
2026-08-27,TOUR Championship,pga,23604,"Clark, Wyndham",24.32
2026-08-27,TOUR Championship,pga,19483,"Burns, Sam",28.67
2026-08-27,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.48
2026-08-27,TOUR Championship,pga,15466,"Cantlay, Patrick",30.73
2026-08-27,TOUR Championship,pga,26651,"Young, Cameron",20.48
2026-08-27,TOUR Championship,pga,22085,"Morikawa, Collin",30
2026-08-27,TOUR Championship,pga,27774,"Gotterup, Chris",23.26
2026-08-27,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.01
2026-08-27,TOUR Championship,pga,14609,"Kim, Si Woo",21.57
2026-08-27,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.43
2026-08-27,TOUR Championship,pga,14578,"Henley, Russell",27.34
2026-08-27,TOUR Championship,pga,29767,"Gerard, Ryan",13.76
2026-08-27,TOUR Championship,pga,18841,"Hovland, Viktor",24.3
2026-08-27,TOUR Championship,pga,17536,"Spaun, J.J.",13.48
2026-08-27,TOUR Championship,pga,23323,"MacIntyre, Robert",14.46
2026-08-27,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.26
2026-08-27,TOUR Championship,pga,6093,"Rose, Justin",17.02
2026-08-27,TOUR Championship,pga,24766,"Kim, Tom",17.24
2026-08-27,TOUR Championship,pga,16841,"Lee, Min Woo",10.7
2026-08-27,TOUR Championship,pga,12577,"Woodland, Gary",17.06
2026-08-27,TOUR Championship,pga,6430,"Scott, Adam",18.76
2026-08-27,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.14
2026-08-27,TOUR Championship,pga,18474,"Smalley, Alex",14.18
2026-08-27,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.66
2026-08-27,TOUR Championship,pga,26096,"Bhatia, Akshay",13.53
2026-08-27,TOUR Championship,pga,11889,"Fox, Ryan",9.92
2026-08-27,TOUR Championship,pga,18417,"Scheffler, Scottie",31.45
2026-08-27,TOUR Championship,pga,10091,"McIlroy, Rory",27.02
2026-08-27,TOUR Championship,pga,19895,"Schauffele, Xander",30.12
2026-08-27,TOUR Championship,pga,23950,"Aberg, Ludvig",19.66
2026-08-27,TOUR Championship,pga,23604,"Clark, Wyndham",24.32
2026-08-27,TOUR Championship,pga,19483,"Burns, Sam",28.67
2026-08-27,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.48
2026-08-27,TOUR Championship,pga,15466,"Cantlay, Patrick",30.73
2026-08-27,TOUR Championship,pga,26651,"Young, Cameron",20.48
2026-08-27,TOUR Championship,pga,22085,"Morikawa, Collin",30
2026-08-27,TOUR Championship,pga,27774,"Gotterup, Chris",23.26
2026-08-27,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.01
2026-08-27,TOUR Championship,pga,14609,"Kim, Si Woo",21.57
2026-08-27,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.43
2026-08-27,TOUR Championship,pga,14578,"Henley, Russell",27.34
2026-08-27,TOUR Championship,pga,29767,"Gerard, Ryan",13.76
2026-08-27,TOUR Championship,pga,18841,"Hovland, Viktor",24.3
2026-08-27,TOUR Championship,pga,17536,"Spaun, J.J.",13.48
2026-08-27,TOUR Championship,pga,23323,"MacIntyre, Robert",14.46
2026-08-27,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.26
2026-08-27,TOUR Championship,pga,6093,"Rose, Justin",17.02
2026-08-27,TOUR Championship,pga,24766,"Kim, Tom",17.24
2026-08-27,TOUR Championship,pga,16841,"Lee, Min Woo",10.7
2026-08-27,TOUR Championship,pga,12577,"Woodland, Gary",17.06
2026-08-27,TOUR Championship,pga,6430,"Scott, Adam",18.76
2026-08-27,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.14
2026-08-27,TOUR Championship,pga,18474,"Smalley, Alex",14.18
2026-08-27,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.66
2026-08-27,TOUR Championship,pga,26096,"Bhatia, Akshay",13.53
2026-08-27,TOUR Championship,pga,11889,"Fox, Ryan",9.92
2026-08-28,TOUR Championship,pga,18417,"Scheffler, Scottie",31.45
2026-08-28,TOUR Championship,pga,10091,"McIlroy, Rory",27.02
2026-08-28,TOUR Championship,pga,19895,"Schauffele, Xander",30.12
2026-08-28,TOUR Championship,pga,23950,"Aberg, Ludvig",19.66
2026-08-28,TOUR Championship,pga,23604,"Clark, Wyndham",24.32
2026-08-28,TOUR Championship,pga,19483,"Burns, Sam",28.67
2026-08-28,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.48
2026-08-28,TOUR Championship,pga,15466,"Cantlay, Patrick",30.73
2026-08-28,TOUR Championship,pga,26651,"Young, Cameron",20.48
2026-08-28,TOUR Championship,pga,22085,"Morikawa, Collin",30
2026-08-28,TOUR Championship,pga,27774,"Gotterup, Chris",23.26
2026-08-28,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.01
2026-08-28,TOUR Championship,pga,14609,"Kim, Si Woo",21.57
2026-08-28,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.43
2026-08-28,TOUR Championship,pga,14578,"Henley, Russell",27.34
2026-08-28,TOUR Championship,pga,29767,"Gerard, Ryan",13.76
2026-08-28,TOUR Championship,pga,18841,"Hovland, Viktor",24.3
2026-08-28,TOUR Championship,pga,17536,"Spaun, J.J.",13.48
2026-08-28,TOUR Championship,pga,23323,"MacIntyre, Robert",14.46
2026-08-28,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.26
2026-08-28,TOUR Championship,pga,6093,"Rose, Justin",17.02
2026-08-28,TOUR Championship,pga,24766,"Kim, Tom",17.24
2026-08-28,TOUR Championship,pga,16841,"Lee, Min Woo",10.7
2026-08-28,TOUR Championship,pga,12577,"Woodland, Gary",17.06
2026-08-28,TOUR Championship,pga,6430,"Scott, Adam",18.76
2026-08-28,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.14
2026-08-28,TOUR Championship,pga,18474,"Smalley, Alex",14.18
2026-08-28,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.66
2026-08-28,TOUR Championship,pga,26096,"Bhatia, Akshay",13.53
2026-08-28,TOUR Championship,pga,11889,"Fox, Ryan",9.92
2026-08-31,TOUR Championship,pga,18417,"Scheffler, Scottie",31.45
2026-08-31,TOUR Championship,pga,10091,"McIlroy, Rory",27.02
2026-08-31,TOUR Championship,pga,19895,"Schauffele, Xander",30.12
2026-08-31,TOUR Championship,pga,23950,"Aberg, Ludvig",19.66
2026-08-31,TOUR Championship,pga,23604,"Clark, Wyndham",24.32
2026-08-31,TOUR Championship,pga,19483,"Burns, Sam",28.67
2026-08-31,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.48
2026-08-31,TOUR Championship,pga,15466,"Cantlay, Patrick",30.73
2026-08-31,TOUR Championship,pga,26651,"Young, Cameron",20.48
2026-08-31,TOUR Championship,pga,22085,"Morikawa, Collin",30
2026-08-31,TOUR Championship,pga,27774,"Gotterup, Chris",23.26
2026-08-31,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.01
2026-08-31,TOUR Championship,pga,14609,"Kim, Si Woo",21.57
2026-08-31,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.43
2026-08-31,TOUR Championship,pga,14578,"Henley, Russell",27.34
2026-08-31,TOUR Championship,pga,29767,"Gerard, Ryan",13.76
2026-08-31,TOUR Championship,pga,18841,"Hovland, Viktor",24.3
2026-08-31,TOUR Championship,pga,17536,"Spaun, J.J.",13.48
2026-08-31,TOUR Championship,pga,23323,"MacIntyre, Robert",14.46
2026-08-31,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.26
2026-08-31,TOUR Championship,pga,6093,"Rose, Justin",17.02
2026-08-31,TOUR Championship,pga,24766,"Kim, Tom",17.24
2026-08-31,TOUR Championship,pga,16841,"Lee, Min Woo",10.7
2026-08-31,TOUR Championship,pga,12577,"Woodland, Gary",17.06
2026-08-31,TOUR Championship,pga,6430,"Scott, Adam",18.76
2026-08-31,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.14
2026-08-31,TOUR Championship,pga,18474,"Smalley, Alex",14.18
2026-08-31,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.66
2026-08-31,TOUR Championship,pga,26096,"Bhatia, Akshay",13.53
2026-08-31,TOUR Championship,pga,11889,"Fox, Ryan",9.92
2026-08-31,TOUR Championship,pga,18417,"Scheffler, Scottie",31.45
2026-08-31,TOUR Championship,pga,10091,"McIlroy, Rory",27.02
2026-08-31,TOUR Championship,pga,19895,"Schauffele, Xander",30.12
2026-08-31,TOUR Championship,pga,23950,"Aberg, Ludvig",19.66
2026-08-31,TOUR Championship,pga,23604,"Clark, Wyndham",24.32
2026-08-31,TOUR Championship,pga,19483,"Burns, Sam",28.67
2026-08-31,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.48
2026-08-31,TOUR Championship,pga,15466,"Cantlay, Patrick",30.73
2026-08-31,TOUR Championship,pga,26651,"Young, Cameron",20.48
2026-08-31,TOUR Championship,pga,22085,"Morikawa, Collin",30
2026-08-31,TOUR Championship,pga,27774,"Gotterup, Chris",23.26
2026-08-31,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.01
2026-08-31,TOUR Championship,pga,14609,"Kim, Si Woo",21.57
2026-08-31,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.43
2026-08-31,TOUR Championship,pga,14578,"Henley, Russell",27.34
2026-08-31,TOUR Championship,pga,29767,"Gerard, Ryan",13.76
2026-08-31,TOUR Championship,pga,18841,"Hovland, Viktor",24.3
2026-08-31,TOUR Championship,pga,17536,"Spaun, J.J.",13.48
2026-08-31,TOUR Championship,pga,23323,"MacIntyre, Robert",14.46
2026-08-31,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.26
2026-08-31,TOUR Championship,pga,6093,"Rose, Justin",17.02
2026-08-31,TOUR Championship,pga,24766,"Kim, Tom",17.24
2026-08-31,TOUR Championship,pga,16841,"Lee, Min Woo",10.7
2026-08-31,TOUR Championship,pga,12577,"Woodland, Gary",17.06
2026-08-31,TOUR Championship,pga,6430,"Scott, Adam",18.76
2026-08-31,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.14
2026-08-31,TOUR Championship,pga,18474,"Smalley, Alex",14.18
2026-08-31,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.66
2026-08-31,TOUR Championship,pga,26096,"Bhatia, Akshay",13.53
2026-08-31,TOUR Championship,pga,11889,"Fox, Ryan",9.92
2026-08-31,TOUR Championship,pga,18417,"Scheffler, Scottie",31.45
2026-08-31,TOUR Championship,pga,10091,"McIlroy, Rory",27.02
2026-08-31,TOUR Championship,pga,19895,"Schauffele, Xander",30.12
2026-08-31,TOUR Championship,pga,23950,"Aberg, Ludvig",19.66
2026-08-31,TOUR Championship,pga,23604,"Clark, Wyndham",24.32
2026-08-31,TOUR Championship,pga,19483,"Burns, Sam",28.67
2026-08-31,TOUR Championship,pga,12294,"Fleetwood, Tommy",23.48
2026-08-31,TOUR Championship,pga,15466,"Cantlay, Patrick",30.73
2026-08-31,TOUR Championship,pga,26651,"Young, Cameron",20.48
2026-08-31,TOUR Championship,pga,22085,"Morikawa, Collin",30
2026-08-31,TOUR Championship,pga,27774,"Gotterup, Chris",23.26
2026-08-31,TOUR Championship,pga,17646,"Fitzpatrick, Matt",21.01
2026-08-31,TOUR Championship,pga,14609,"Kim, Si Woo",21.57
2026-08-31,TOUR Championship,pga,13562,"Matsuyama, Hideki",21.43
2026-08-31,TOUR Championship,pga,14578,"Henley, Russell",27.34
2026-08-31,TOUR Championship,pga,29767,"Gerard, Ryan",13.76
2026-08-31,TOUR Championship,pga,18841,"Hovland, Viktor",24.3
2026-08-31,TOUR Championship,pga,17536,"Spaun, J.J.",13.48
2026-08-31,TOUR Championship,pga,23323,"MacIntyre, Robert",14.46
2026-08-31,TOUR Championship,pga,29433,"Bridgeman, Jacob",14.26
2026-08-31,TOUR Championship,pga,6093,"Rose, Justin",17.02
2026-08-31,TOUR Championship,pga,24766,"Kim, Tom",17.24
2026-08-31,TOUR Championship,pga,16841,"Lee, Min Woo",10.7
2026-08-31,TOUR Championship,pga,12577,"Woodland, Gary",17.06
2026-08-31,TOUR Championship,pga,6430,"Scott, Adam",18.76
2026-08-31,TOUR Championship,pga,21407,"Reitan, Kristoffer",10.14
2026-08-31,TOUR Championship,pga,18474,"Smalley, Alex",14.18
2026-08-31,TOUR Championship,pga,25362,"Fitzpatrick, Alex",10.66
2026-08-31,TOUR Championship,pga,26096,"Bhatia, Akshay",13.53
2026-08-31,TOUR Championship,pga,11889,"Fox, Ryan",9.92
