key,market,book,player_id,player,opp_ids,opponent,book_odds,dg_fair_p,dg_fair_odds,ev_vs_dg,event,ts,close_odds,close_dg_fair_p,clv_pct,beat,ev_at_close,flagged
tournament_matchups betmgm 21407 6093,tournament_matchups,betmgm,21407,"Reitan, Kristoffer",6093,"Rose, Justin",1.85,0.51122,1.956,-0.0542,RBC Canadian Open,2026-06-10 09:51:07.45615,1.85,0.51122,0,FALSE,-0.0542429999999999,FALSE
tournament_matchups betmgm 22085 23323,tournament_matchups,betmgm,22085,"Morikawa, Collin",23323,"MacIntyre, Robert",1.85,0.5185,1.929,-0.0408,RBC Canadian Open,2026-06-10 09:51:07.45615,1.85,0.5185,0,FALSE,-0.040775,FALSE
tournament_matchups betmgm 23323 22085,tournament_matchups,betmgm,23323,"MacIntyre, Robert",22085,"Morikawa, Collin",1.95,0.4815,2.077,-0.0611,RBC Canadian Open,2026-06-10 09:51:07.45615,1.95,0.4815,0,FALSE,-0.0610750000000001,FALSE
tournament_matchups betmgm 23602 10419,tournament_matchups,betmgm,23602,"Hojgaard, Nicolai",10419,"Noren, Alex",1.85,0.50459,1.982,-0.0665,RBC Canadian Open,2026-06-10 09:51:07.45615,1.85,0.50459,0,FALSE,-0.0665085,FALSE
tournament_matchups betmgm 23604 19483,tournament_matchups,betmgm,23604,"Clark, Wyndham",19483,"Burns, Sam",2,0.44842,2.23,-0.1032,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.44842,0,FALSE,-0.10316,FALSE
tournament_matchups betmgm 25362 29433,tournament_matchups,betmgm,25362,"Fitzpatrick, Alex",29433,"Bridgeman, Jacob",1.85,0.50972,1.962,-0.057,RBC Canadian Open,2026-06-10 09:51:07.45615,1.85,0.50972,0,FALSE,-0.057018,FALSE
tournament_matchups betmgm 26649 11889,tournament_matchups,betmgm,26649,"Thorbjornsen, Michael",11889,"Fox, Ryan",1.85,0.50639,1.975,-0.0632,RBC Canadian Open,2026-06-10 09:51:07.45615,1.85,0.50639,0,FALSE,-0.0631784999999999,FALSE
tournament_matchups betmgm 27194 17780,tournament_matchups,betmgm,27194,"Hall, Harry",17780,"Pendrith, Taylor",1.8,0.55341,1.807,-0.0039,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.55341,0,FALSE,-0.00386200000000003,FALSE
tournament_matchups betmgm 29433 25362,tournament_matchups,betmgm,29433,"Bridgeman, Jacob",25362,"Fitzpatrick, Alex",1.95,0.49028,2.04,-0.0439,RBC Canadian Open,2026-06-10 09:51:07.45615,1.95,0.49028,0,FALSE,-0.0439540000000001,FALSE
tournament_matchups betmgm 6093 21407,tournament_matchups,betmgm,6093,"Rose, Justin",21407,"Reitan, Kristoffer",1.95,0.48878,2.046,-0.0469,RBC Canadian Open,2026-06-10 09:51:07.45615,1.95,0.48878,0,FALSE,-0.046879,FALSE
tournament_matchups betonline 10104 20722,tournament_matchups,betonline,10104,"Power, Seamus",20722,"Schmid, Matti",1.952,0.48891,2.045,-0.0455,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.48891,0,FALSE,-0.04564768,FALSE
tournament_matchups betonline 10419 21407,tournament_matchups,betonline,10419,"Noren, Alex",21407,"Reitan, Kristoffer",2.05,0.4834,2.069,-0.009,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.4834,0,FALSE,-0.00903000000000009,FALSE
tournament_matchups betonline 11276 19840,tournament_matchups,betonline,11276,"Horschel, Billy",19840,"Ramey, Chad",2.05,0.46716,2.141,-0.0423,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.46716,0,FALSE,-0.0423220000000001,FALSE
tournament_matchups betonline 11676 29925,tournament_matchups,betonline,11676,"Finau, Tony",29925,"Yellamaraju, Sudarshan",1.833,0.52278,1.913,-0.0416,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.52278,0,FALSE,-0.04174426,FALSE
tournament_matchups betonline 11889 23014,tournament_matchups,betonline,11889,"Fox, Ryan",23014,"Theegala, Sahith",1.909,0.505,1.98,-0.0359,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.505,0,FALSE,-0.035955,FALSE
tournament_matchups betonline 12294 17646,tournament_matchups,betonline,12294,"Fleetwood, Tommy",17646,"Fitzpatrick, Matt",1.833,0.52138,1.918,-0.0441,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.52138,0,FALSE,-0.0443104600000001,FALSE
tournament_matchups betonline 12423 15470,tournament_matchups,betonline,12423,"Kirk, Chris",15470,"Hossler, Beau",1.909,0.49302,2.028,-0.0588,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.49302,0,FALSE,-0.05882482,FALSE
tournament_matchups betonline 13126 27194,tournament_matchups,betonline,13126,"Taylor, Nick",27194,"Hall, Harry",1.952,0.49668,2.013,-0.0303,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.49668,0,FALSE,-0.03048064,FALSE
tournament_matchups betonline 13412 19870,tournament_matchups,betonline,13412,"Olesen, Thorbjorn",19870,"McCarthy, Denny",1.952,0.50052,1.998,-0.0228,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.50052,0,FALSE,-0.0229849600000001,FALSE
tournament_matchups betonline 13900 23323,tournament_matchups,betonline,13900,"Lowry, Shane",23323,"MacIntyre, Robert",2,0.47696,2.097,-0.0461,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.47696,0,FALSE,-0.04608,FALSE
tournament_matchups betonline 14502 17780,tournament_matchups,betonline,14502,"Cauley, Bud",17780,"Pendrith, Taylor",1.704,0.58227,1.717,-0.0077,RBC Canadian Open,2026-06-10 09:51:07.45615,1.704,0.58227,0,FALSE,-0.00781192000000008,FALSE
tournament_matchups betonline 14704 15556,tournament_matchups,betonline,14704,"Putnam, Andrew",15556,"Hughes, Mackenzie",1.694,0.5785,1.729,-0.0198,RBC Canadian Open,2026-06-10 09:51:07.45615,1.694,0.5785,0,FALSE,-0.020021,FALSE
tournament_matchups betonline 15310 24550,tournament_matchups,betonline,15310,"Li, Haotong",24550,"Ghim, Doug",2.25,0.43444,2.302,-0.0225,RBC Canadian Open,2026-06-10 09:51:07.45615,2.25,0.43444,0,FALSE,-0.02251,FALSE
tournament_matchups betonline 15470 12423,tournament_matchups,betonline,15470,"Hossler, Beau",12423,"Kirk, Chris",1.909,0.50698,1.972,-0.0321,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.50698,0,FALSE,-0.03217518,FALSE
tournament_matchups betonline 15556 14704,tournament_matchups,betonline,15556,"Hughes, Mackenzie",14704,"Putnam, Andrew",2.2,0.4215,2.372,-0.0727,RBC Canadian Open,2026-06-10 09:51:07.45615,2.2,0.4215,0,FALSE,-0.0727,FALSE
tournament_matchups betonline 16243 6093,tournament_matchups,betonline,16243,"Koepka, Brooks",6093,"Rose, Justin",2.12,0.43344,2.307,-0.0811,RBC Canadian Open,2026-06-10 09:51:07.45615,2.12,0.43344,0,FALSE,-0.0811071999999999,FALSE
tournament_matchups betonline 16333 24342,tournament_matchups,betonline,16333,"Hubbard, Mark",24342,"Higgo, Garrick",1.909,0.48524,2.061,-0.0736,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.48524,0,FALSE,-0.07367684,FALSE
tournament_matchups betonline 16394 24766,tournament_matchups,betonline,16394,"Jaeger, Stephan",24766,"Kim, Tom",2.22,0.45982,2.175,0.0208,RBC Canadian Open,2026-06-10 09:51:07.45615,2.22,0.45982,0,FALSE,0.0208004000000002,TRUE
tournament_matchups betonline 17365 21756,tournament_matchups,betonline,17365,"Mitchell, Keith",21756,"Cole, Eric",2,0.47988,2.084,-0.0402,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.47988,0,FALSE,-0.0402400000000001,FALSE
tournament_matchups betonline 17538 27900,tournament_matchups,betonline,17538,"Homa, Max",27900,"Potgieter, Aldrich",1.787,0.51419,1.945,-0.0809,RBC Canadian Open,2026-06-10 09:51:07.45615,1.787,0.51419,0,FALSE,-0.08114247,FALSE
tournament_matchups betonline 17576 28159,tournament_matchups,betonline,17576,"Conners, Corey",28159,"Meissner, Mac",2,0.45274,2.209,-0.0945,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.45274,0,FALSE,-0.0945200000000001,FALSE
tournament_matchups betonline 17646 12294,tournament_matchups,betonline,17646,"Fitzpatrick, Matt",12294,"Fleetwood, Tommy",2,0.47862,2.089,-0.0428,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.47862,0,FALSE,-0.04276,FALSE
tournament_matchups betonline 17780 14502,tournament_matchups,betonline,17780,"Pendrith, Taylor",14502,"Cauley, Bud",2.18,0.41773,2.394,-0.0893,RBC Canadian Open,2026-06-10 09:51:07.45615,2.18,0.41773,0,FALSE,-0.0893486,FALSE
tournament_matchups betonline 17881 27819,tournament_matchups,betonline,17881,"Yu, Kevin",27819,"Castillo, Ricky",2.07,0.44463,2.249,-0.0796,RBC Canadian Open,2026-06-10 09:51:07.45615,2.07,0.44463,0,FALSE,-0.0796159000000001,FALSE
tournament_matchups betonline 18103 20706,tournament_matchups,betonline,18103,"Bezuidenhout, Christiaan",20706,"Wallace, Matt",1.758,0.53287,1.877,-0.0634,RBC Canadian Open,2026-06-10 09:51:07.45615,1.758,0.53287,0,FALSE,-0.0632145400000001,FALSE
tournament_matchups betonline 18554 23602,tournament_matchups,betonline,18554,"Rai, Aaron",23602,"Hojgaard, Nicolai",1.833,0.51177,1.954,-0.0618,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.51177,0,FALSE,-0.0619255900000001,FALSE
tournament_matchups betonline 18586 27364,tournament_matchups,betonline,18586,"Smith, Jordan",27364,"Thompson, Davis",1.833,0.5086,1.966,-0.0676,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.5086,0,FALSE,-0.0677361999999999,FALSE
tournament_matchups betonline 18841 22085,tournament_matchups,betonline,18841,"Hovland, Viktor",22085,"Morikawa, Collin",2.06,0.44702,2.237,-0.0791,RBC Canadian Open,2026-06-10 09:51:07.45615,2.06,0.44702,0,FALSE,-0.0791388000000001,FALSE
tournament_matchups betonline 19483 23604,tournament_matchups,betonline,19483,"Burns, Sam",23604,"Clark, Wyndham",1.787,0.55158,1.813,-0.0141,RBC Canadian Open,2026-06-10 09:51:07.45615,1.787,0.55158,0,FALSE,-0.0143265400000001,FALSE
tournament_matchups betonline 19840 11276,tournament_matchups,betonline,19840,"Ramey, Chad",11276,"Horschel, Billy",1.8,0.53284,1.877,-0.0409,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.53284,0,FALSE,-0.040888,FALSE
tournament_matchups betonline 19846 23841,tournament_matchups,betonline,19846,"Bauchou, Zach",23841,"Neergaard-Petersen, Rasmus",2,0.49942,2.002,-0.0012,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.49942,0,FALSE,-0.00116000000000005,FALSE
tournament_matchups betonline 19870 13412,tournament_matchups,betonline,19870,"McCarthy, Denny",13412,"Olesen, Thorbjorn",1.87,0.49948,2.002,-0.0662,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.49948,0,FALSE,-0.0659723999999999,FALSE
tournament_matchups betonline 20706 18103,tournament_matchups,betonline,20706,"Wallace, Matt",18103,"Bezuidenhout, Christiaan",2.1,0.46713,2.141,-0.019,RBC Canadian Open,2026-06-10 09:51:07.45615,2.1,0.46713,0,FALSE,-0.019027,FALSE
tournament_matchups betonline 20722 10104,tournament_matchups,betonline,20722,"Schmid, Matti",10104,"Power, Seamus",1.87,0.51109,1.957,-0.0445,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.51109,0,FALSE,-0.0442616999999999,FALSE
tournament_matchups betonline 21407 10419,tournament_matchups,betonline,21407,"Reitan, Kristoffer",10419,"Noren, Alex",1.8,0.5166,1.936,-0.0701,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.5166,0,FALSE,-0.0701200000000001,FALSE
tournament_matchups betonline 21756 17365,tournament_matchups,betonline,21756,"Cole, Eric",17365,"Mitchell, Keith",1.833,0.52012,1.923,-0.0464,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.52012,0,FALSE,-0.04662004,FALSE
tournament_matchups betonline 21883 22002,tournament_matchups,betonline,21883,"Ewart, A.J.",22002,"Dumont De Chassart, Adrien",1.87,0.47479,2.106,-0.1123,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.47479,0,FALSE,-0.1121427,FALSE
tournament_matchups betonline 21944 23505,tournament_matchups,betonline,21944,"Moore, Taylor",23505,"McGreevy, Max",2.05,0.48684,2.054,-0.002,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.48684,0,FALSE,-0.00197800000000015,FALSE
tournament_matchups betonline 22002 21883,tournament_matchups,betonline,22002,"Dumont De Chassart, Adrien",21883,"Ewart, A.J.",1.952,0.52521,1.904,0.0254,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.52521,0,FALSE,0.02520992,TRUE
tournament_matchups betonline 22085 18841,tournament_matchups,betonline,22085,"Morikawa, Collin",18841,"Hovland, Viktor",1.787,0.55298,1.808,-0.0116,RBC Canadian Open,2026-06-10 09:51:07.45615,1.787,0.55298,0,FALSE,-0.01182474,FALSE
tournament_matchups betonline 22985 26653,tournament_matchups,betonline,22985,"Smotherman, Austin",26653,"Eckroat, Austin",1.775,0.54616,1.831,-0.0305,RBC Canadian Open,2026-06-10 09:51:07.45615,1.775,0.54616,0,FALSE,-0.0305660000000001,FALSE
tournament_matchups betonline 23014 11889,tournament_matchups,betonline,23014,"Theegala, Sahith",11889,"Fox, Ryan",1.909,0.495,2.02,-0.055,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.495,0,FALSE,-0.055045,FALSE
tournament_matchups betonline 23323 13900,tournament_matchups,betonline,23323,"MacIntyre, Robert",13900,"Lowry, Shane",1.833,0.52304,1.912,-0.0411,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.52304,0,FALSE,-0.0412676800000001,FALSE
tournament_matchups betonline 23465 26657,tournament_matchups,betonline,23465,"Greyserman, Max",26657,"Fisk, Steven",1.952,0.48588,2.058,-0.0514,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.48588,0,FALSE,-0.0515622400000001,FALSE
tournament_matchups betonline 23504 32457,tournament_matchups,betonline,23504,"Hoey, Rico",32457,"Keefer, Johnny",1.781,0.56313,1.776,0.0031,RBC Canadian Open,2026-06-10 09:51:07.45615,1.781,0.56313,0,FALSE,0.00293452999999988,FALSE
tournament_matchups betonline 23505 21944,tournament_matchups,betonline,23505,"McGreevy, Max",21944,"Moore, Taylor",1.8,0.51316,1.949,-0.0763,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.51316,0,FALSE,-0.0763120000000001,FALSE
tournament_matchups betonline 23602 18554,tournament_matchups,betonline,23602,"Hojgaard, Nicolai",18554,"Rai, Aaron",2,0.48823,2.048,-0.0235,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.48823,0,FALSE,-0.02354,FALSE
tournament_matchups betonline 23604 19483,tournament_matchups,betonline,23604,"Clark, Wyndham",19483,"Burns, Sam",2.06,0.44842,2.23,-0.0763,RBC Canadian Open,2026-06-10 09:51:07.45615,2.06,0.44842,0,FALSE,-0.0762548,FALSE
tournament_matchups betonline 23841 19846,tournament_matchups,betonline,23841,"Neergaard-Petersen, Rasmus",19846,"Bauchou, Zach",1.833,0.50058,1.998,-0.0823,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.50058,0,FALSE,-0.08243686,FALSE
tournament_matchups betonline 24342 16333,tournament_matchups,betonline,24342,"Higgo, Garrick",16333,"Hubbard, Mark",1.909,0.51476,1.943,-0.0173,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.51476,0,FALSE,-0.01732316,FALSE
tournament_matchups betonline 24550 15310,tournament_matchups,betonline,24550,"Ghim, Doug",15310,"Li, Haotong",1.667,0.56556,1.768,-0.0574,RBC Canadian Open,2026-06-10 09:51:07.45615,1.667,0.56556,0,FALSE,-0.0572114800000001,FALSE
tournament_matchups betonline 24766 16394,tournament_matchups,betonline,24766,"Kim, Tom",16394,"Jaeger, Stephan",1.68,0.54018,1.851,-0.0923,RBC Canadian Open,2026-06-10 09:51:07.45615,1.68,0.54018,0,FALSE,-0.0924976000000001,FALSE
tournament_matchups betonline 25157 29279,tournament_matchups,betonline,25157,"Hodges, Lee",29279,"Suber, Jackson",1.833,0.52984,1.887,-0.0286,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.52984,0,FALSE,-0.0288032800000001,FALSE
tournament_matchups betonline 25362 26649,tournament_matchups,betonline,25362,"Fitzpatrick, Alex",26649,"Thorbjornsen, Michael",1.758,0.55628,1.798,-0.0223,RBC Canadian Open,2026-06-10 09:51:07.45615,1.758,0.55628,0,FALSE,-0.02205976,FALSE
tournament_matchups betonline 26649 25362,tournament_matchups,betonline,26649,"Thorbjornsen, Michael",25362,"Fitzpatrick, Alex",2.1,0.44372,2.254,-0.0682,RBC Canadian Open,2026-06-10 09:51:07.45615,2.1,0.44372,0,FALSE,-0.0681879999999999,FALSE
tournament_matchups betonline 26653 22985,tournament_matchups,betonline,26653,"Eckroat, Austin",22985,"Smotherman, Austin",2.08,0.45384,2.203,-0.056,RBC Canadian Open,2026-06-10 09:51:07.45615,2.08,0.45384,0,FALSE,-0.0560128,FALSE
tournament_matchups betonline 26657 23465,tournament_matchups,betonline,26657,"Fisk, Steven",23465,"Greyserman, Max",1.87,0.51412,1.945,-0.0388,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.51412,0,FALSE,-0.0385956,FALSE
tournament_matchups betonline 26850 29770,tournament_matchups,betonline,26850,"Svensson, Jesper",29770,"Mouw, William",2.22,0.43368,2.306,-0.0372,RBC Canadian Open,2026-06-10 09:51:07.45615,2.22,0.43368,0,FALSE,-0.0372303999999999,FALSE
tournament_matchups betonline 27194 13126,tournament_matchups,betonline,27194,"Hall, Harry",13126,"Taylor, Nick",1.87,0.50332,1.987,-0.059,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.50332,0,FALSE,-0.0587915999999999,FALSE
tournament_matchups betonline 27364 18586,tournament_matchups,betonline,27364,"Thompson, Davis",18586,"Smith, Jordan",2,0.4914,2.035,-0.0172,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.4914,0,FALSE,-0.0172,FALSE
tournament_matchups betonline 27819 17881,tournament_matchups,betonline,27819,"Castillo, Ricky",17881,"Yu, Kevin",1.781,0.55537,1.801,-0.0107,RBC Canadian Open,2026-06-10 09:51:07.45615,1.781,0.55537,0,FALSE,-0.01088603,FALSE
tournament_matchups betonline 27900 17538,tournament_matchups,betonline,27900,"Potgieter, Aldrich",17538,"Homa, Max",2.06,0.48581,2.058,8e-04,RBC Canadian Open,2026-06-10 09:51:07.45615,2.06,0.48581,0,FALSE,0.000768600000000008,FALSE
tournament_matchups betonline 28159 17576,tournament_matchups,betonline,28159,"Meissner, Mac",17576,"Conners, Corey",1.833,0.54726,1.827,0.0033,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.54726,0,FALSE,0.00312757999999991,FALSE
tournament_matchups betonline 29197 29433,tournament_matchups,betonline,29197,"Brennan, Michael",29433,"Bridgeman, Jacob",2.22,0.43267,2.311,-0.0395,RBC Canadian Open,2026-06-10 09:51:07.45615,2.22,0.43267,0,FALSE,-0.0394726,FALSE
tournament_matchups betonline 29279 25157,tournament_matchups,betonline,29279,"Suber, Jackson",25157,"Hodges, Lee",2,0.47016,2.127,-0.0597,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.47016,0,FALSE,-0.05968,FALSE
tournament_matchups betonline 29433 29197,tournament_matchups,betonline,29433,"Bridgeman, Jacob",29197,"Brennan, Michael",1.68,0.56733,1.763,-0.0467,RBC Canadian Open,2026-06-10 09:51:07.45615,1.68,0.56733,0,FALSE,-0.0468856000000001,FALSE
tournament_matchups betonline 29770 26850,tournament_matchups,betonline,29770,"Mouw, William",26850,"Svensson, Jesper",1.68,0.56632,1.766,-0.0484,RBC Canadian Open,2026-06-10 09:51:07.45615,1.68,0.56632,0,FALSE,-0.0485823999999999,FALSE
tournament_matchups betonline 29925 11676,tournament_matchups,betonline,29925,"Yellamaraju, Sudarshan",11676,"Finau, Tony",2,0.47722,2.095,-0.0456,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.47722,0,FALSE,-0.04556,FALSE
tournament_matchups betonline 32457 23504,tournament_matchups,betonline,32457,"Keefer, Johnny",23504,"Hoey, Rico",2.07,0.43687,2.289,-0.0957,RBC Canadian Open,2026-06-10 09:51:07.45615,2.07,0.43687,0,FALSE,-0.0956791000000001,FALSE
tournament_matchups betonline 6093 16243,tournament_matchups,betonline,6093,"Rose, Justin",16243,"Koepka, Brooks",1.746,0.56656,1.765,-0.0106,RBC Canadian Open,2026-06-10 09:51:07.45615,1.746,0.56656,0,FALSE,-0.0107862400000001,FALSE
tournament_matchups bovada 10419 21407,tournament_matchups,bovada,10419,"Noren, Alex",21407,"Reitan, Kristoffer",2,0.4834,2.069,-0.0332,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.4834,0,FALSE,-0.0332,FALSE
tournament_matchups bovada 11889 27364,tournament_matchups,bovada,11889,"Fox, Ryan",27364,"Thompson, Davis",1.8,0.51559,1.94,-0.0719,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.51559,0,FALSE,-0.0719379999999999,FALSE
tournament_matchups bovada 12294 17646,tournament_matchups,bovada,12294,"Fleetwood, Tommy",17646,"Fitzpatrick, Matt",1.833,0.52138,1.918,-0.0441,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.52138,0,FALSE,-0.0443104600000001,FALSE
tournament_matchups bovada 13126 14502,tournament_matchups,bovada,13126,"Taylor, Nick",14502,"Cauley, Bud",1.8,0.46816,2.136,-0.1573,RBC Canadian Open,2026-06-10 09:51:07.45615,1.8,0.46816,0,FALSE,-0.157312,FALSE
tournament_matchups bovada 13412 15556,tournament_matchups,bovada,13412,"Olesen, Thorbjorn",15556,"Hughes, Mackenzie",1.741,0.52883,1.891,-0.0793,RBC Canadian Open,2026-06-10 09:51:07.45615,1.741,0.52883,0,FALSE,-0.0793069699999999,FALSE
tournament_matchups bovada 13900 18841,tournament_matchups,bovada,13900,"Lowry, Shane",18841,"Hovland, Viktor",1.87,0.51382,1.946,-0.0392,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.51382,0,FALSE,-0.0391565999999999,FALSE
tournament_matchups bovada 14502 13126,tournament_matchups,bovada,14502,"Cauley, Bud",13126,"Taylor, Nick",1.952,0.53184,1.88,0.0384,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.53184,0,FALSE,0.0381516799999999,TRUE
tournament_matchups bovada 15310 19846,tournament_matchups,bovada,15310,"Li, Haotong",19846,"Bauchou, Zach",2,0.4647,2.152,-0.0706,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.4647,0,FALSE,-0.0706,FALSE
tournament_matchups bovada 15470 19870,tournament_matchups,bovada,15470,"Hossler, Beau",19870,"McCarthy, Denny",2.05,0.45921,2.178,-0.0586,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.45921,0,FALSE,-0.0586195000000001,FALSE
tournament_matchups bovada 15556 13412,tournament_matchups,bovada,15556,"Hughes, Mackenzie",13412,"Olesen, Thorbjorn",2.05,0.47117,2.122,-0.0341,RBC Canadian Open,2026-06-10 09:51:07.45615,2.05,0.47117,0,FALSE,-0.0341015000000001,FALSE
tournament_matchups bovada 15575 16333,tournament_matchups,bovada,15575,"Hoge, Tom",16333,"Hubbard, Mark",1.909,0.48648,2.056,-0.0713,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.48648,0,FALSE,-0.0713096799999999,FALSE
tournament_matchups bovada 16243 6093,tournament_matchups,bovada,16243,"Koepka, Brooks",6093,"Rose, Justin",1.952,0.43344,2.307,-0.1538,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.43344,0,FALSE,-0.15392512,FALSE
tournament_matchups bovada 16333 15575,tournament_matchups,bovada,16333,"Hubbard, Mark",15575,"Hoge, Tom",1.833,0.51352,1.947,-0.0585,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.51352,0,FALSE,-0.05871784,FALSE
tournament_matchups bovada 16394 20706,tournament_matchups,bovada,16394,"Jaeger, Stephan",20706,"Wallace, Matt",2,0.4723,2.117,-0.0554,RBC Canadian Open,2026-06-10 09:51:07.45615,2,0.4723,0,FALSE,-0.0554,FALSE
tournament_matchups bovada 17365 29433,tournament_matchups,bovada,17365,"Mitchell, Keith",29433,"Bridgeman, Jacob",1.909,0.46569,2.147,-0.111,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.46569,0,FALSE,-0.11099779,FALSE
tournament_matchups bovada 17538 23841,tournament_matchups,bovada,17538,"Homa, Max",23841,"Neergaard-Petersen, Rasmus",1.909,0.47987,2.084,-0.0839,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.47987,0,FALSE,-0.08392817,FALSE
tournament_matchups bovada 17646 12294,tournament_matchups,bovada,17646,"Fitzpatrick, Matt",12294,"Fleetwood, Tommy",1.909,0.47862,2.089,-0.0863,RBC Canadian Open,2026-06-10 09:51:07.45615,1.909,0.47862,0,FALSE,-0.08631442,FALSE
tournament_matchups bovada 17881 22985,tournament_matchups,bovada,17881,"Yu, Kevin",22985,"Smotherman, Austin",1.952,0.4787,2.089,-0.0654,RBC Canadian Open,2026-06-10 09:51:07.45615,1.952,0.4787,0,FALSE,-0.0655776,FALSE
tournament_matchups bovada 18554 25362,tournament_matchups,bovada,18554,"Rai, Aaron",25362,"Fitzpatrick, Alex",1.87,0.52846,1.892,-0.0118,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.52846,0,FALSE,-0.0117797999999999,FALSE
tournament_matchups bovada 18841 13900,tournament_matchups,bovada,18841,"Hovland, Viktor",13900,"Lowry, Shane",1.87,0.48618,2.057,-0.0908,RBC Canadian Open,2026-06-10 09:51:07.45615,1.87,0.48618,0,FALSE,-0.0908433999999999,FALSE
tournament_matchups bovada 19483 23604,tournament_matchups,bovada,19483,"Burns, Sam",23604,"Clark, Wyndham",1.769,0.55158,1.813,-0.0241,RBC Canadian Open,2026-06-10 09:51:07.45615,1.769,0.55158,0,FALSE,-0.0242549800000002,FALSE
tournament_matchups bovada 19846 15310,tournament_matchups,bovada,19846,"Bauchou, Zach",15310,"Li, Haotong",1.769,0.5353,1.868,-0.0529,RBC Canadian Open,2026-06-10 09:51:07.45615,1.769,0.5353,0,FALSE,-0.0530543,FALSE
tournament_matchups bovada 19870 15470,tournament_matchups,bovada,19870,"McCarthy, Denny",15470,"Hossler, Beau",1.741,0.54079,1.849,-0.0585,RBC Canadian Open,2026-06-10 09:51:07.45615,1.741,0.54079,0,FALSE,-0.0584846099999999,FALSE
tournament_matchups bovada 20706 16394,tournament_matchups,bovada,20706,"Wallace, Matt",16394,"Jaeger, Stephan",1.769,0.5277,1.895,-0.0664,RBC Canadian Open,2026-06-10 09:51:07.45615,1.769,0.5277,0,FALSE,-0.0664987000000001,FALSE
tournament_matchups bovada 21074 24342,tournament_matchups,bovada,21074,"Nakajima, Keita",24342,"Higgo, Garrick",1.833,0.49812,2.008,-0.0868,RBC Canadian Open,2026-06-10 09:51:07.45615,1.833,0.49812,0,FALSE,-0.0869460400000001,FALSE
tournament_matchups bovada 21407 10419,tournament_matchups,bovada,21407,"Reitan, Kristoffer",10419,"Noren, Alex",1.769,0.5166,1.936,-0.086,RBC Canadian Open,2026-06-10 09:51:07.45615,1.769,0.5166,0,FALSE,-0.0861346000000002,FALSE
